Name;Birthday;Citizenship;Weight;Height;Link;Site
Араик Амбарцумов;;Россия;;;https://www.sports.ru/tags/6182558/;https://www.sports.ru
Педро Риззо;3 мая 1974;Бразилия;113;187;https://www.sports.ru/tags/6175431/;https://www.sports.ru
Кен Шемрок;11 февраля 1964;США;98;185;https://www.sports.ru/tags/5840792/;https://www.sports.ru
Карен Тевосян;24 мая 1986;Россия;63;170;https://www.sports.ru/tags/5632418/;https://www.sports.ru
Грачья Джавахян;6 июля 1984;Армения;60;178;https://www.sports.ru/tags/5508028/;https://www.sports.ru
Рониэль Иглесиас Сотолонго;14 августа 1988;Куба;64;177;https://www.sports.ru/tags/5491690/;https://www.sports.ru
Чжан Сяопин;1 апреля 1982;Китай;;;https://www.sports.ru/tags/5467621/;https://www.sports.ru
Дэвид Прайс;6 июля 1983;Англия;;;https://www.sports.ru/tags/5451302/;https://www.sports.ru
Клементе Руссо;27 июля 1982;Италия;;;https://www.sports.ru/tags/5414365/;https://www.sports.ru
Альфонсо Бланко;2 февраля 1986;Венесуэла;77;180;https://www.sports.ru/tags/5403741/;https://www.sports.ru
Марио Канделан;10 августа 1971;Куба;;;https://www.sports.ru/tags/5368877/;https://www.sports.ru
Георгий Чигаев;19 октября 1983;Украина;;164;https://www.sports.ru/tags/5345040/;https://www.sports.ru
Сезар Канчила;15 марта 1982;Колумбия;;175;https://www.sports.ru/tags/5320105/;https://www.sports.ru
Зу Шимин;18 мая 1981;Китай;;165;https://www.sports.ru/tags/5290056/;https://www.sports.ru
Уго Пинеда;14 апреля 1971;Колумбия;90;185;https://www.sports.ru/tags/5179924/;https://www.sports.ru
Стас Мердов;12 апреля 1976;Украина;60;180;https://www.sports.ru/tags/5178311/;https://www.sports.ru
Денис Тупиленко;10 июля 1980;Украина;;;https://www.sports.ru/tags/5178310/;https://www.sports.ru
Олег Комиссаров;28 декабря 1982;Россия;;;https://www.sports.ru/tags/4876574/;https://www.sports.ru
Юрий Нужненко;2 июня 1976;Украина;;175;https://www.sports.ru/tags/3806604/;https://www.sports.ru
Чед Доусон;13 июля 1982;США;;190;https://www.sports.ru/tags/3479747/;https://www.sports.ru
Рэй Мерсер;4 апреля 1961;США;113;185;https://www.sports.ru/tags/3210262/;https://www.sports.ru
Одланьер Солис;5 апреля 1980;Куба;113;188;https://www.sports.ru/tags/3067874/;https://www.sports.ru
Клиффорд Этьенн;9 марта 1972;США;98;188;https://www.sports.ru/tags/1047367/;https://www.sports.ru
Джамиль Макклайн;20 мая 1970;США;123;192;https://www.sports.ru/tags/1047341/;https://www.sports.ru
Хуан Диас;17 сентября 1983;Мексика США;60;168;https://www.sports.ru/tags/1046082/;https://www.sports.ru
Валерий Брудов;27 ноября 1976;Россия;;189;https://www.sports.ru/tags/1045626/;https://www.sports.ru
Джон Руис;4 января 1972;Пуэрто-Рико США;107;189;https://www.sports.ru/tags/1045336/;https://www.sports.ru
Джонни Эблин;;США;84;190;https://www.sports.ru/johnny-eblen/;https://www.sports.ru
Денис Тюлюнин;17 мая 1988;Россия;84;185;https://www.sports.ru/denis-tiuliulin/;https://www.sports.ru
Джефф Нил;28 августа 1990;США;77;180;https://www.sports.ru/geoff-neal/;https://www.sports.ru
Эли Кадыров;14 декабря 2006;Россия;;;https://www.sports.ru/eli-kadyrov/;https://www.sports.ru
Нассурдин Имавов;1 апреля 1995;Франция;84;190;https://www.sports.ru/nassourdine-imavov/;https://www.sports.ru
Сауло Кавалари;;Бразилия;114;189;https://www.sports.ru/saulo-cavalari/;https://www.sports.ru
Ирина Алексеева;27 июня 1990;Россия;61;172;https://www.sports.ru/tags/161137563/;https://www.sports.ru
Арнольд Аллен;22 января 1994;Англия;65;175;https://www.sports.ru/arnold-allen/;https://www.sports.ru
Рауль Росас-младший;8 октября 2004;Мексика;61;175;https://www.sports.ru/raul-rosas-jr/;https://www.sports.ru
Гаджи Омаргаджиев;24 февраля 1993;Россия;83;185;https://www.sports.ru/gadzhi-omargadzhiev/;https://www.sports.ru
Альфредо Аудиторе;;Россия;;175;https://www.sports.ru/alfredo-auditore/;https://www.sports.ru
Шамиль Галимов;;Россия;77;174;https://www.sports.ru/shamil-galimov/;https://www.sports.ru
Джемейн Ортис;;США;173;;https://www.sports.ru/jamaine-ortiz/;https://www.sports.ru
Белал Мухаммад;9 июля 1988;США;77;177;https://www.sports.ru/belal-muhammad/;https://www.sports.ru
Джулиан Лэйн;24 июля 1987;США;70;77;https://www.sports.ru/julian-lane/;https://www.sports.ru
Владислав Туйнов;10 февраля 1998;Россия;71;175;https://www.sports.ru/vlad-tuinov/;https://www.sports.ru
Артем Вахитов;4 апреля 1991;Россия;94;186;https://www.sports.ru/artem-vahitov/;https://www.sports.ru
Шон Брэди;;США;77;175;https://www.sports.ru/sean-brady/;https://www.sports.ru
Матеуш Гамрот;11 декабря 1990;Польша;70;178;https://www.sports.ru/mateusz-gamrot/;https://www.sports.ru
Дэн Иге;6 августа 1991;США;66;170;https://www.sports.ru/dan-ige/;https://www.sports.ru
Кайрат Ахметов;12 октября 1987;Казахстан;;;https://www.sports.ru/tags/161130850/;https://www.sports.ru
Ильяс Хамзин;21 сентября 1991;Казахстан;;;https://www.sports.ru/tags/161130849/;https://www.sports.ru
Дияр Нургожай;22 апреля 1997;Казахстан;;;https://www.sports.ru/tags/161130848/;https://www.sports.ru
Николай Веретенников;22 декабря 1989;Казахстан;;;https://www.sports.ru/tags/161130847/;https://www.sports.ru
Каршыга Даутбек;7 декабря 1993;Казахстан;;;https://www.sports.ru/tags/161130846/;https://www.sports.ru
Гойти Дазаев;17 декабря 1990;Казахстан;;;https://www.sports.ru/tags/161130845/;https://www.sports.ru
Василий Тахтай;8 марта 1996;Казахстан;;;https://www.sports.ru/tags/161130844/;https://www.sports.ru
Азат Максум;5 июля 1995;Казахстан;;;https://www.sports.ru/tags/161130843/;https://www.sports.ru
Ильдар Кудайбергенов;22 октября 1989;Казахстан;;;https://www.sports.ru/tags/161130842/;https://www.sports.ru
Николай Самусев;30 июля 1998;Казахстан;;;https://www.sports.ru/tags/161130841/;https://www.sports.ru
Алиби Идрис;1 января 1994;Казахстан;;;https://www.sports.ru/tags/161130840/;https://www.sports.ru
Замзагуль Файзолланова;10 июня 1992;Казахстан;;;https://www.sports.ru/tags/161130839/;https://www.sports.ru
Сора Рахмонова;;Казахстан;61;;https://www.sports.ru/tags/161130838/;https://www.sports.ru
Карла Эспарза;10 октября 1987;США;52;154;https://www.sports.ru/carla-esparza/;https://www.sports.ru
Эй Джей Макки;7 апреля 1995;США;65;177;https://www.sports.ru/aj-mckee/;https://www.sports.ru
Фаридун Одилов;11 апреля 1993;;77;182;https://www.sports.ru/faridun-odilov/;https://www.sports.ru
Бобби Грин;9 сентября 1986;США;70;178;https://www.sports.ru/bobby-green/;https://www.sports.ru
Иванна Крупеня;3 апреля 1990;Украина;;;https://www.sports.ru/tags/161128359/;https://www.sports.ru
Кай Кара-Франс;26 марта 1993;Новая Зеландия;56;163;https://www.sports.ru/kai-kara-france/;https://www.sports.ru
Игорь Потеря;29 мая 1996;Украина;93;191;https://www.sports.ru/tags/161128170/;https://www.sports.ru
"Макс ""Топор"" Щербаков";;Россия;100;180;https://www.sports.ru/max-topor/;https://www.sports.ru
Денис Погодин;;;74;182;https://www.sports.ru/denis-pogodin/;https://www.sports.ru
Рустам «Астероид» Мухитдинов;;Россия;93;184;https://www.sports.ru/rustam-asteroid-muhitdinov/;https://www.sports.ru
Макс ВДВ Федоров;;Россия;88;186;https://www.sports.ru/maksim-vdv-fedorov/;https://www.sports.ru
Искандар Зияев;19 августа 1998;Россия;64;172;https://www.sports.ru/iskander-ziyaev/;https://www.sports.ru
"Анис ""Охотник"" Чилаев";;Россия;64;176;https://www.sports.ru/anis-ohotnik-chilaev/;https://www.sports.ru
"Мустафа ""Беспощадный"" Шарифов";9 января 1996;Россия;70;166;https://www.sports.ru/mustafa-besposhhadnyj-sharifov/;https://www.sports.ru
"Николай ""Чибис"" Чибисов";15 декабря 1993;Россия;73;177;https://www.sports.ru/nikolay-chibisov/;https://www.sports.ru
Коди Стэманн;9 ноября 1989;;61;170;https://www.sports.ru/cody-stamann/;https://www.sports.ru
Дмитрий Зубко;;Украина;;;https://www.sports.ru/tags/161127821/;https://www.sports.ru
Рамиль Гаджиев;;Украина;;;https://www.sports.ru/tags/161127820/;https://www.sports.ru
Зоравор Петросян;;Украина;;;https://www.sports.ru/tags/161127819/;https://www.sports.ru
Андрей Исаков;;Украина;;;https://www.sports.ru/tags/161127818/;https://www.sports.ru
Джамал Усманов;;Украина;;;https://www.sports.ru/tags/161127817/;https://www.sports.ru
Александр Грицив;;Украина;;;https://www.sports.ru/tags/161127816/;https://www.sports.ru
Кира Макогоненко;1 апреля 2008;Украина;;;https://www.sports.ru/tags/161127605/;https://www.sports.ru
Денис «Русский Панчер» Недашксовский;;Россия;113;196;https://www.sports.ru/denis-nedashksovskiy/;https://www.sports.ru
Валера «Валера» Заботин;;Россия;77;188;https://www.sports.ru/valera-zabotin/;https://www.sports.ru
Евгений «Моряк» Курданов;;Россия;84;172;https://www.sports.ru/evgeniy-moryak-kurdanov/;https://www.sports.ru
Тимур «Золотой» Мусаев;;Россия;66;172;https://www.sports.ru/timur-zolotoy-musaev/;https://www.sports.ru
Дауд «Стхански» Кельбиханов;;Россия;92;188;https://www.sports.ru/daud-sthanski-kelbihanov/;https://www.sports.ru
Павел Шульский;;Россия;104;194;https://www.sports.ru/pavel-shulskiy/;https://www.sports.ru
Артур «АКАБ» Кулинский;;Россия;85;180;https://www.sports.ru/artur-akab-kulinskiy/;https://www.sports.ru
Карлос Адамес;7 мая 1994;Доминикана;;;https://www.sports.ru/tags/161126581/;https://www.sports.ru
Темиртас Жусупов;15 января 1988;Казахстан;;;https://www.sports.ru/tags/161126574/;https://www.sports.ru
Исаак Круз;2 мая 1997;Мексика;;;https://www.sports.ru/tags/161126498/;https://www.sports.ru
Михаэль Валлиш;1 ноября 1985;Германия;;;https://www.sports.ru/tags/161126496/;https://www.sports.ru
Марсио Сантос;14 февраля 1989;Бразилия;84;;https://www.sports.ru/marcio-santos/;https://www.sports.ru
Илунга Макабу;8 ноября 1987;Конго;;183;https://www.sports.ru/ilunga-makabu/;https://www.sports.ru
Юрий Захареев;19 сентября 2002;Украина;;;https://www.sports.ru/tags/161125664/;https://www.sports.ru
Шимон Смотрицкий;22 августа 2000;Израиль;77;188;https://www.sports.ru/tags/161125229/;https://www.sports.ru
Александр Пилипчук;;Украина;;;https://www.sports.ru/tags/161125124/;https://www.sports.ru
